product_url,item_type,image_link,auction_date,location,product_name,lot_id,auctioner,description,website
https://touch.bismanonline.com/minot_nd/old_school_classroom_folding_desk_chair_steel_w_ri,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/129/1296/129609/5a/m_5aac79153c86a28fcaeb498cda58004d.jpg,'September 16th 2022',"Minot, ND",Old School Classroom Folding Desk Chair Steel w/Right Handed Tablet Arm,4037885,Floyd Roll,Old School Classroom Folding Desk Chair Steel w/Right Handed Tablet Arm,bismanonline
https://touch.bismanonline.com/minot_nd/school_classroom_folding_desk_chair_steel_w_right,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/129/1296/129609/69/m_693d43f1f905e054dd0a1274ab7e174c.jpg,'September 16th 2022',"Minot, ND",School Classroom Folding Desk Chair Steel w/Right or Left Handed Tablet Arm,4037881,Floyd Roll,School Classroom Folding Desk Chair Steel w/Right or Left Handed Tablet Arm,bismanonline
https://touch.bismanonline.com/bismarck_nd/magma_stainless_steel_propane_grill_new_never_us,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/133/1335/133577/0a/m_0a218117923aa6f313fc274230bb52fa.jpg,'September 16th 2022',"Bismarck, ND","Magma Stainless Steel Propane Grill. New, never used.",4203777,Linda B.,"Magma stainless Steel Propane Grill. New, never used.",bismanonline
https://touch.bismanonline.com/douglas_nd/3_large_stainless_steel_mixing_bowls_and_2_whisks,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/35/354/35461/28/m_28473826f0fb3caf33da1717e3dd7876.jpg,'September 16th 2022',"Douglas, ND",3 Large Stainless Steel Mixing Bowls and 2 Whisks,3968208,Emil,3 Large Stainless Steel Mixing Bowls and 2 Whisks,bismanonline
https://touch.bismanonline.com/rock_river_wy/assorted_steel_i_beams_up_to_22_feet_long,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/429/4290/429049/d5/m_d54238f75d87394aad02c0c4599ca5d3.jpg,'September 16th 2022',"Rock River, WY",Assorted steel I beams up to 22 feet long ,4203801,Jerry Steed,Assorted steel I beams up to 22 feet long ,bismanonline
https://touch.bismanonline.com/mandan_nd/falcon_stainless_steel_inc_stainless_steel_corru,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/1/15/1572/d3/m_d3e47751f05fb475d511e88b55c20354.jpg,'September 16th 2022',"Mandan, ND","Falcon stainless steel, Inc. stainless steel corrugated water connector model H",3644248,Runway13,"Falcon stainless steel, Inc. stainless steel corrugated water connector model H  3405 three fourths (i.d) 18 inches long. Never used home assessor he",bismanonline
https://touch.bismanonline.com/rock_springs_wy/assorted_poly_pipe_and_steel_culverts,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/429/4290/429049/50/m_50610fe383887776bb42c564e1bef956.jpg,'September 16th 2022',"Rock Springs, WY",Assorted Poly Pipe and Steel Culverts ,4203796,Jerry Steed,Assorted Poly Pipe and Steel Culverts ,bismanonline
https://touch.bismanonline.com/mcintosh_sd/22_ga_super_steel_for_sale_24_long_by_37_wide,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/18/180/18054/31/m_31059a92f016f97a1b19256fb770ed6f.jpg,'September 16th 2022',"McIntosh, SD",22 GA super steel b deck,4012272,Mitch,"22 GA super steel for sale.   24' long by 37"" wide.   This is all new material with g60 galvanized coating.  $174 per sheet, $170 a sheet is you buy it by the bundle of 40. ",bismanonline
https://touch.bismanonline.com/bismarck_nd/boots_redwing_steel_toe_pecos_boots_size_11,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/43/431/43187/0a/m_0a0581d8e83a24fbdad97e21d873c41b.jpg,'September 16th 2022',"Bismarck, ND",Boots Redwing steel toe pecos Boots size 11,4118566,scu_25,Boots Redwing steel toe pecos Boots size 11,bismanonline
https://touch.bismanonline.com/devils_lake_nd/u_channel_sign_posts_7_8_x_2_1_4_x_7,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/448/4482/448294/7f/m_7f7f799000f01acbb48c86f3f9b86692.jpg,'September 17th 2022',"Devils Lake, ND","U Channel Steel Sign Posts, 7/8"" x 2-1/4"" x 7'",3720329,p.g,"U Channel Sign Posts, 7/8"" x 2-1/4"" x 7'",bismanonline
https://touch.bismanonline.com/kramer_nd/30_john_deere_230_rigid_head_finger_reel_with_st,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/199/1994/199477/4a/m_4a1626cb883a8343e1abf533d9443cf6.jpg,'September 16th 2022',"Kramer, ND",30 John Deere 230 Rigid Head / finger reel with stainless steel floor,4203931,jeannieb,30 John Deere 230 Rigid Head / finger reel with stainless steel floor,bismanonline
https://touch.bismanonline.com/leeds_nd/stainless_steel_chimney_top_1_year_old_measureme,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/112/1128/112844/72/m_726e25da617619663ec20616954935d9.jpg,'September 16th 2022',"Leeds, ND","Stainless steel chimney top, 1 year old, Measurements 15""- 16""  X 16""-17""",3785093,jim,"Stainless steel chimney top, 1 year old, Measurements 15""- 16""  X 16""-17""",bismanonline
https://touch.bismanonline.com/dickinson_nd/stainless_steel_quicksilverii_prop,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/25/256/25694/d5/m_d5db50201672b011fc91c264ced73e46.jpg,'September 17th 2022',"Dickinson, ND",stainless steel quicksilverII prop,3458366,yuckon,stainless steel quicksilverII prop,bismanonline
https://touch.bismanonline.com/glendive_mt/steel_headache_racks_bed_rail_protectors_for_sale,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/82/823/82352/1c/m_1ce449a2f7cc2eefaeacb71e32a748af.jpg,'September 17th 2022',"Glendive, MT",Steel Headache Racks/Bed Rail Protectors for Sale Glendive Auto Parts,2417838,Glendive Sales,We have a huge selection of Headache Racks/Bed Rail Protectors to choose from - Check out all our parts inventory at glendiveautoparts.com  Call today for pricing.  1-800-726-6763,bismanonline
https://touch.bismanonline.com/coulee_nd/steel_canola_roller,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/66/667/66711/12/m_12fefe72f0bd6f5ec30e5ade9f222aaa.jpg,'September 17th 2022',"Coulee, ND",Steel canola roller,2877847,Spencer,Steel canola roller,bismanonline
https://touch.bismanonline.com/west_fargo_nd/winchester_super_steel_12ga_3_5in_f_shot,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/513/5138/513813/cb/m_cb75a5d0991fb4724df4fa8b62ed855c.jpg,'September 17th 2022',"West Fargo, ND",Winchester Super Steel 12ga 3.5in F shot,4204663,91crx,Winchester Super Steel 12ga 3.5in F shot,bismanonline
https://touch.bismanonline.com/wimbledon_nd/mic_steel_building_manufacturing_machine,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/177/1770/177068/cc/m_cc44dccc7170ae6338804970e7eff8f2.jpg,'September 17th 2022',"Wimbledon, ND",MIC Steel Building Manufacturing Machine,3183013,GMOfree,"
",bismanonline
https://touch.bismanonline.com/west_fargo_nd/federal_12ga_3_5in_steel_bb,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/513/5138/513813/2b/m_2b5cca425bac71cd0fc159c475d460b7.jpg,'September 17th 2022',"West Fargo, ND",Federal 12ga 3.5in Steel BB,4204895,91crx,Federal 12ga 3.5in Steel BB ,bismanonline
https://touch.bismanonline.com/bismarck_nd/stainless_steel_welding_rod,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/16/168/16825/cd/m_cd2ce45caa9eaf215c1b70b712911d88.jpg,'September 17th 2022',"Bismarck, ND",Stainless and non stainless steel tig welding rod.,2836984,TROY,"
",bismanonline
https://touch.bismanonline.com/west_fargo_nd/remington_12ga_3_5in_steel_2_shot,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/513/5138/513813/27/m_2719c4184f08c9b547b709bfd5ea0224.jpg,'September 17th 2022',"West Fargo, ND",Remington 12ga 3.5in steel 2 shot ,4204899,91crx,Remington 12ga 3.5in steel 2 shot ,bismanonline
https://touch.bismanonline.com/west_fargo_nd/pack_of_5_ar15_223_5_56mm_magazine_steel_new_mag,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/447/4470/447055/96/m_968de475720e3b526279a4af2a616cc9.jpg,'September 17th 2022',"West Fargo, ND",(Pack of 5) AR15 .223/ 5.56MM Magazine Steel New 30 Round Mags,3878406,Kickermannd,Pack of 5 AR15 .223/ 5.56MM Magazine Steel New Mags,bismanonline
https://touch.bismanonline.com/dickinson_nd/calloway_steelhead_xr_irons_4_6_7_8_9p_and_a_wed,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/507/5072/507213/98/m_988f541ce5ea5622bf11a870d6ee535d.jpg,'September 17th 2022',"Dickinson, ND",Calloway Steelhead XR irons.  4-6-7-8-9P and A wedges.  Very nice condition.,4161254,Glaz,"
",bismanonline
https://touch.bismanonline.com/bismarck_nd/muck_chore_st_boots_steel_toe,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/113/1134/113487/54/m_548bcfbd04417a0c65d6c557c39e85c0.jpg,'September 17th 2022',"Bismarck, ND","Muck chore st boots, steel toe.",3905457,shaun,"Muck chore st boots, steel toe.",bismanonline
https://touch.bismanonline.com/williston_nd/230_gallons_of_delo_400_xle_15_40_motor_oil_in_a_6,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/117/1176/117622/37/m_376e4e888f7f003273bfaa05e3c15a96.jpg,'September 17th 2022',"Williston, ND",230 gallons of Delo 400 XLE 15-40 motor oil in a 60 in x 60 in x 48 in steel lube,4172638,neverenoughcal,"
",bismanonline
https://touch.bismanonline.com/williston_nd/6_steel_oil_fuel_fluid_cubes,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/117/1176/117622/9e/m_9e8a5d3bb978cf1144c5d49dd0826a76.jpg,'September 17th 2022',"Williston, ND",4 steel oil/fuel/ fluid cubes.,4172476,neverenoughcal,"
",bismanonline
https://touch.bismanonline.com/berthold_nd/12_gauge_and_20_gauge_shells_various_shots_and_si,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/167/1677/167782/f1/m_f14e55613a6cbf281298dce6b67698e8.jpg,'September 18th 2022',"Berthold, ND","12 gauge and 20 gauge shells, various shots and size, lead and steel, all boxes",4078838,Brian,"12 gauge and 20 gauge shells, various shots and size, lead and steel, all boxes are full and in good shape ",bismanonline
https://touch.bismanonline.com/williston_nd/4_5gallon_steel_jerry_cans_1_is_missing_its_lid,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/117/1176/117622/42/m_42416ef59c016b075c68f7a6c804851b.jpg,'September 17th 2022',"Williston, ND",4 5gallon steel Jerry cans. 1 is missing its lid.,4172496,neverenoughcal,"
",bismanonline
https://touch.bismanonline.com/bismarck_nd/pittsburgh_steelers,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/7/72/7247/a9/m_a9035fb56da01a98d34851cee68bf61e.jpg,'September 18th 2022',"Bismarck, ND",Pittsburgh Steelers,4206225,m,Pittsburgh Steelers,bismanonline
https://touch.bismanonline.com/bismarck_nd/luverne_stainless_steel_side_entry_steps_4,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/262/2624/262437/1d/m_1d40d64bd71fa9815fb92e77a04cb9c1.jpg,'September 18th 2022',"Bismarck, ND",Luverne stainless steel side entry steps.,3857693,ccmitz,Luverne stainless steel side entry steps.,bismanonline
https://touch.bismanonline.com/mandan_nd/looking_for_4_10_wide_8_hole_16_chevy_steel_or_alu,steel,,'September 19th 2022',"Mandan, ND",Looking for 4 10 wide 8-hole 16 Chevy steel or aluminum wheels.,4206739,BBC,Looking for 4 10 wide 8-hole 16 Chevy steel or aluminum wheels.,bismanonline
https://touch.bismanonline.com/hazen_nd/black_talon_low_back_steel_pan_seat,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/110/1105/110586/7a/m_7ad233fa990c5d1bcf5cfe04799c53bc.jpg,'September 18th 2022',"Hazen, ND",Black Talon  Low-Back Steel Pan Seat,4132847,james,"Black Talon  Low-Back Steel Pan Seat, 150000BK, New but a bit dusty.  TSC is asking $79 for them. Possible delivery to Bismarck or Minot.",bismanonline
https://touch.bismanonline.com/bottineau_nd/stainless_steel_cable_cutter_and_crimper_for_1_8,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/493/4934/493479/9c/m_9c48bf6d3f2d2d49f251d677dadc031b.jpg,'September 19th 2022',"Bottineau, ND","Stainless Steel Cable cutter and crimper for 1/8"" and 3/16"" deck cable systems.",4206880,Kevin,"
",bismanonline
https://touch.bismanonline.com/minot_nd/2016_ford_focus_s_5_speed_manual_steel_wheels_key,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/148/1487/148751/0d/m_0d4d1811940cfd9c2014faf7b9196bb7.jpg,'September 18th 2022',"Minot, ND","2016 Ford Focus S 5 speed manual, steel wheels,keyless entry, A/C, power windows, ",4206355,mouser,"2016 Ford Focus S 5 speed manual, steel wheels,keyless entry, A/C, power windows, Power locks, Power steering, Backup camera,Stereo",bismanonline
https://touch.bismanonline.com/bismarck_nd/like_new_heavy_men_s_stainless_steel_chain_cross,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/2/25/2514/c1/m_c14c0d96edcae74700bc99a7407ebd85.jpg,'September 19th 2022',"Bismarck, ND",LIKE NEW HEAVY MEN'S STAINLESS STEEL CHAIN / CROSS,3568322,PJ,LIKE NEW-,bismanonline
https://touch.bismanonline.com/park_rapids_mn/new_steel_33_5_lb_forklift_propane_tank,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/212/2122/212205/72/m_72ed338d90ce1591a51ab4563cb5440a.jpg,'September 19th 2022',"Park Rapids, MN",New steel 33.5-lb Forklift propane tank,4206952,MR,New steel 33.5-lb Forklift propane tank ,bismanonline
https://touch.bismanonline.com/bismarck_nd/12_steel_fence_5_1_2_ft_studded_t_posts_10_in_pho,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/213/2138/213846/9d/m_9d80e352c6a07c3cd52909eecc60190d.jpg,'September 26th 2022',"Bismarck, ND",15 Steel fence 5-1/2 ft studded T-posts (10 in photo) used for 30 days on a temp,4181360,Grainman,"
",bismanonline
https://touch.bismanonline.com/mandan_nd/this_heavy_steel_pipe_i_m_sure_can_be_used_for_man,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/1/15/1572/a8/m_a8e9620332d703de43ca7cf638e38ad9.jpg,'September 19th 2022',"Mandan, ND",This heavy steel pipe I'm sure can be used for many different applications size,1831240,Runway13,"
",bismanonline
https://touch.bismanonline.com/mandan_nd/antique_patd_1893_food_chopper_n_r_s_co_no,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/1/15/1572/58/m_58b116190ad0573d731b3b2476835f9e.jpg,'September 16th 2022',"Mandan, ND","Antique Patd. 1893 Food Chopper, N.R.S. & Co  No. 40 -  cast iron & steel",3030980,Runway13,"Antique Patd. 1893 Food Chopper, N.R.S. & Co  No. 40 -  cast iron & steel original just not polished good condition otherwise",bismanonline
https://touch.bismanonline.com/carson_nd/24_5_steel_hub_pilot_rims,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/34/342/34223/2f/m_2f950f61f28c66a0c6072a2cb5c30e8f.jpg,'September 20th 2022',"Carson, ND",24.5 Steel Hub Pilot Rims,4043819,Andrea,24.5 Steel Hub Pilot Rims,bismanonline
https://touch.bismanonline.com/drake_nd/steel_pulleys,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/558/5586/558669/4d/m_4d1ea0f94b0bf8c9dd8a10f841dcf8ea.jpg,'September 28th 2022',"Drake, ND",Steel Pulleys,4183572,M Mehl,Steel Pulleys,bismanonline
https://touch.bismanonline.com/grand_forks_nd/for_sale_thurman_70_ton_10_x60_2_section_ste,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/132/1326/132689/3b/m_3baeca2d7bdbc3919e59d67bbe617002.jpg,'September 26th 2022',"Grand Forks, ND","FOR SALE ,  THURMAN 70-TON 10'X60'  2 -SECTION STEEL DECK PLATFORM SCALE. MODEL #",3207519,Strata Equipment For Sale,"
",bismanonline
https://touch.bismanonline.com/bismarck_nd/portable_infra_spa_polished_stainless_steel_sani,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/45/450/45016/7a/m_7af334326959e727169dca877915f230.jpg,'September 29th 2022',"Bismarck, ND","Build your own Infra Spa, a polished stainless steel, sanitary, infrared sauna.",3496112,...,"Just lowered the price, now way, way, way below material cost!!!",bismanonline
https://touch.bismanonline.com/souris_nd/1949_chevrolet_2_ton_truck_with_steel_box_and_hois,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/182/1822/182208/ec/m_ec9ee54c02d5de6b9622933a1472af51.jpg,'September 28th 2022',"Souris, ND",1949 Chevrolet 2 ton truck with steel box and hoist ran when parked 10 years ago,4144225,grams,"
",bismanonline
https://touch.bismanonline.com/douglas_nd/super_steel_sheets_22gauge,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/58/580/58042/68/m_68a8c6fe496e2f836c4dc28d026fc806.jpg,te('October 2nd 2022',"Douglas, ND",Super Steel Sheets 22gauge,4025468,Korral Supply,22GA Super Steel Sheets,bismanonline
https://touch.bismanonline.com/mandan_nd/roaster_pan_with_v_rack_non_stick_steel,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/282/2820/282030/e9/m_e9ab0137bb0faaf1fd08f09866770872.jpg,'September 29th 2022',"Mandan, ND","Roaster pan with V-Rack, non-stick steel.",3021342,Patricia,"Roaster pan with V-Rack, non-stick steel.",bismanonline
https://touch.bismanonline.com/bismarck_nd/shop_shelving_unit_all_steel_construction_with_s,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/44/441/44162/57/m_579fc5bc4f4281319d32095f9d763099.jpg,'September 29th 2022',"Bismarck, ND",Shop shelving unit.  All steel construction with steel back and 6 adjustable steel,3762109,Roger,"Shop shelving unit.  All steel construction with steel back and 7 adjustable steel shelves.  7 foot high, 3 feet 2 inches wide, 1 foot deep.  Plus 2 additional steel shelf units, various sizes.  All to go in one sale for $95.00.",bismanonline
https://touch.bismanonline.com/bismarck_nd/steel_wheel_15x6,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/122/1224/122432/99/m_991de76eeeaacb5e83a009cf57f22f8e.jpg,'September 18th 2022',"Bismarck, ND",Steel Wheel (15x6),4138974,nebelk,Steel Wheel (15x6),bismanonline
https://touch.bismanonline.com/garrison_nd/brand_new_suzuki_stainless_steel_prop_size_3x15_5x,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/580/5808/580843/5f/m_5fcd4d7c1cd24065690796879186c251.jpg,te('October 2nd 2022',"Garrison, ND",Brand New Suzuki Stainless Steel Prop Size 3X15.5X17R. Never been used.,4187964,Cooper,Brand New Suzuki Stainless Steel Prop Size 3X15.5X17R. Never been used.,bismanonline
https://touch.bismanonline.com/froid_mt/1969_ihc_truck_304_engine_16_steel_box_and_floor,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/147/1472/147286/d6/m_d66082aa46dd13a2f94e073fa78b862c.jpg,'September 30th 2022',"Froid, MT",1969 IHC TRUCK. 304 engine- 16 steel box and floor-2 cylinder hoist-2- 8.25 20 and,4186097,ov farm,1969 IHC TRUCK. 304 engine- 16 steel box and floor-2 cylinder hoist-2- 8.25 20 and 4 - 9.00 20 tires are very good,bismanonline
https://touch.bismanonline.com/steele_nd/270_new_service_door,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/9/95/9571/bf/m_bf75149a1f6fa8fa214de1a323cb44ec.jpg,te('October 3rd 2022',"Steele, ND",$325 steel service door with window,4091558,nurse,"
",bismanonline
https://touch.bismanonline.com/bismarck_nd/maytag_dishwasher_stainless_steel_tub_almond_col,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/20/201/20187/cf/m_cfae7aa578e1a6e0eb46e6304873fb51.jpg,te('October 3rd 2022',"Bismarck, ND",Maytag dishwasher. Stainless steel tub. Almond color. Works great. Standard size,4189572,Greg or BiBi,"
",bismanonline
https://touch.bismanonline.com/mandan_nd/geneva_classic_quality_watches_man_and_woman_stain,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/545/5450/545061/94/m_9435c03ee2e7218440d7c6fb3ef21321.jpg,te('October 6th 2022',"Mandan, ND","GENEVA CLASSIC QUALITY WATCHES man and woman stainless steel, water resistant,",4192158,Ty,"GENEVA CLASSIC QUALITY WATCHES his and her's stainless steel, water resistant, shiny, great quality.",bismanonline
https://touch.bismanonline.com/mandan_nd/harley_steel_toe_boots,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/83/837/83759/b4/m_b4bbbeabbb289c5b6fec15e527b37a85.jpg,te('October 5th 2022',"Mandan, ND",Harley steel toe boots,4190690,Erin,Harley steel toe boots,bismanonline
https://touch.bismanonline.com/mandan_nd/vintage_steel_wheels,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/15/155/15500/41/m_41614648d5b7a39fcadb9f815fba4ea2.jpg,te('October 5th 2022',"Mandan, ND",Vintage steel wheels,3642530,greenlion,Vintage steel wheels,bismanonline
https://touch.bismanonline.com/bismarck_nd/15_suction_hose_with_steel_strainer_2_cam_lock_t,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/77/779/77969/f1/m_f16dbeec90c53fa4dc028df94b2aa4dd.jpg,te('October 6th 2022',"Bismarck, ND","15' Suction hose With Steel Strainer 2"" Cam Lock Trash Pump Hose Kit",4160062,luckyim,"15' Suction hose With Steel Strainer 2"" Cam Lock Trash Pump Hose Kit",bismanonline
https://touch.bismanonline.com/bismarck_nd/20_ft_of_stainless_steel_chimney_stove_pipe_for_sa,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/10/102/10259/57/m_571497ac7ef7fa1dc39ec6de69cf2973.jpg,e('October 15th 2022',"Bismarck, ND",20 ft of Stainless Steel chimney stove pipe for sale.,4201656,Darrell,20 ft of Stainless Steel insulated chimney stove pipe. 6 sections are 3 ft. x 8 in. with roof chimney cap. Used only one time. Sells new at Lowes for over $1000. Good buy. Interested parties text only.,bismanonline
https://touch.bismanonline.com/minot_nd/reclaimed_32_steel_doors_for_sale,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/265/2657/265722/10/m_103659de4a83f36eac0e764d5d812291.jpg,te('October 3rd 2022',"Minot, ND",Reclaimed 32 Steel Doors for SALE!,4189218,BigJohn,"
",bismanonline
https://touch.bismanonline.com/mandan_nd/fitzgerald_s_casino_blackhawk_watches_his_and_hers,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/545/5450/545061/5c/m_5c926703dd334d405b00c2a4d5e9e564.jpg,te('October 6th 2022',"Mandan, ND","Fitzgerald's Casino Blackhawk watches his and hers watches, stainless steel,",4192189,Ty,"Fitzgerald's Casino Blackhawk watches his and hers watches, stainless steel, excellent condition, old",bismanonline
https://touch.bismanonline.com/starkweather_nd/brand_new_never_installed_stainless_steel_dual_ove,steel,,'September 15th 2022',"Starkweather, ND",Brand new never installed stainless steel Dual Oven part number FGET3065PFC Dual,4202320,Modman0,"
",bismanonline
https://touch.bismanonline.com/west_fargo_nd/stainless_steel_bbq_grilling_tools_20_piece_access,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/127/1270/127062/a9/m_a9b6006105484cbdd9bf022ebc2b4d3b.jpg,e('October 16th 2022',"West Fargo, ND",Stainless Steel BBQ Grilling Tools 20-Piece Accessories Set New In Latchable Box,3675938,Al,Brand new as shown in pics. Box size is 20 x 12 x 3-3/8 with nice black felt on the inside.,bismanonline
https://touch.bismanonline.com/dickinson_nd/heavy_duty_steel_stand_for_sale_in_dickinson_for,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/44/447/44745/79/m_793745025aca0f08115953e9fcde0b3e.jpg,'September 15th 2022',"Dickinson, ND","Heavy Duty Steel Stand For Sale in Dickinson, for use in Garage or Shop, can be us",4202284,Gary,"Heavy Duty Steel Stand For Sale in Dickinson, for use in Garage or Shop, or welding table. Could be also set in corner for storage  areas. I used it to put my lawnmower on top over the winter so I had more storage area. Call or Text 701-260-0295. $250, sold as is.",bismanonline
https://touch.bismanonline.com/bismarck_nd/2_steel_rails,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/67/674/67474/f7/m_f739ae1285d15bbc42844e430789ac60.jpg,e('October 16th 2022',"Bismarck, ND",2 HEAVY DUTY STEEL RAILS WEIGHT ABOUT 40 pounds each,4135253,Johnny of All Trades,2 steel rails. TEXT DONT CALL,bismanonline
https://touch.bismanonline.com/carrington_nd/h_h_82_x14_rail_side_steel_atv_3k_6,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/228/2288/228810/ba/m_badac23eaba9ae08ad7a5d5e7066414f.jpg,'September 15th 2022',"Carrington, ND","H&H 82""x14' Rail Side Steel ATV 3K",4202449,"813 Sales, LLC","H&H 82""x14' Rail Side Steel ATV 3K",bismanonline
https://touch.bismanonline.com/carrington_nd/used_steel_dump_body,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/135/1358/135821/d0/m_d09c5c6c671afb4039b4628ec3066f55.jpg,e('October 16th 2022',"Carrington, ND",Used Steel Dump Body,4202562,prccbiel,Used Steel Dump Body,bismanonline
https://touch.bismanonline.com/mandan_nd/old_wood_wagon_running_gear_on_rubber_with_steel_p,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/148/1487/148766/71/m_710050c0df3494dd9d9c0d9a167d5da7.jpg,'September 15th 2022',"Mandan, ND",Old Wood Wagon Running Gear on rubber with steel pole,3068475,Lynn,Old Wood Wagon Running Gear on rubber with steel pole,bismanonline
https://touch.bismanonline.com/underwood_nd/selling_an_18x33_oval_above_ground_steel_wall_pool,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/6/60/6093/be/m_be6dfd2cf4021efc946655ead0107fec.jpg,'September 15th 2022',"Underwood, ND",Selling an 18x33 oval above ground steel wall pool with deck.   Includes pump and,4129727,ru,"
",bismanonline
https://touch.bismanonline.com/faulkton_sd/kenworth_w900_cab_sleeper_panel_kit_stainless_s,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/148/1488/148878/40/m_4005e33c9ab2653bed80a9a8923223c3.jpg,'September 29th 2022',"Faulkton, SD",KENWORTH W900 Cab & Sleeper Panel kit. Stainless steel blank no lights,3976045,JJ,KENWORTH W900 Cab & Sleeper Panel kit. Stainless steel blank no lights,bismanonline
https://touch.bismanonline.com/bismarck_nd/hi_lo_steel_parapet_clamps,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/303/3033/303365/70/m_70a47457d58df4a86772570a419cff7f.jpg,'September 15th 2022',"Bismarck, ND",Hi-Lo Steel Parapet Clamps,2843072,Laura,"
",bismanonline
https://touch.bismanonline.com/bismarck_nd/master_lock_tailgate_lock_stainless_steel_8253da,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/12/125/12582/e9/m_e97861fb22719850cef2f769ea582c59.jpg,'September 15th 2022',"Bismarck, ND","Master Lock Tailgate Lock, Stainless Steel, 8253DAT",3354730,Lone Wolf,"Master Lock Tailgate Lock, Stainless Steel, 8253DAT",bismanonline
https://touch.bismanonline.com/mandan_nd/bradford_exchange_packers_steelers_super_bowl_xlv,steel,https://d2viduam6g2fks.cloudfront.net/UserFiles/2/23/2300/cf/m_cf8d15a9509a421791dc2a739edd316d.jpg,'September 29th 2022',"Mandan, ND",Bradford Exchange Packers/ Steelers Super Bowl XLV collectors train.,3628796,Gary and Jenny,Bradford Exchange Packers/ Steelers Super Bowl XLV collectors train. Extra tracks and certificates included as well as an extra car (the one right behind the train. Stadium is missing 1 flag.,bismanonline
